domain,ats,confidence,url,explanation
pomelo.com,Ashby,high,https://www.pomelo.com/careers,"Pomelo.com uses Ashby as their ATS system. Their official careers page shows all job applications link to jobs.ashbyhq.com, with current openings including Compliance Analyst, Director of Compliance, Product Lead, and Senior Software Engineer positions. All jobs are located in San Francisco, CA and require on-site work."
coherehealth.com,Greenhouse,high,https://job-boards.greenhouse.io/coherehealth,"Cohere Health clearly uses Greenhouse as their ATS system. Their job board is hosted on job-boards.greenhouse.io/coherehealth, and all individual job application URLs follow the standard Greenhouse format (job-boards.greenhouse.io/coherehealth/jobs/[job_id]). This was confirmed through web search results and direct examination of their careers infrastructure."
delpharm.com,CVCatcher,high,https://job.delpharm.com/en/search,"Successfully detected CVCatcher ATS on Delpharm's official job portal. The page contains multiple references to 'cvcatcher' in CSS classes and data attributes, with footer indicating 'Platform powered by Magnet by hellowork'. The job portal at job.delpharm.com uses the CVCatcher platform for their recruitment process."
archlynk.com,Workable,high,https://jobs.workable.com/company/xB7am9W9rGGgMyntgvox4x/jobs-at-archlynk,"ArchLynk uses Workable as their ATS system. This was confirmed through multiple indicators: (1) Search results showed ""ArchLynk | Jobs By Workable"" linking to jobs.workable.com, (2) The job listings are hosted on the subdomain jobs.workable.com, and (3) ATS detection tool confirmed high confidence with Workable logos, scripts, meta tags, and 'workablehr.s3.amazonaws.com' assets present on the page."
careatc.com,ClearCompany,high,https://careatc.hrmdirect.com/employment/job-opening.php?req=3282084,"CareATC uses ClearCompany as their ATS system. The company hosts their job applications through HRM Direct (careatc.hrmdirect.com), which is powered by ClearCompany. The detection tool found multiple references to 'clearcompany.com' in CSS and JavaScript URLs, and LinkedIn apply buttons use ClearCompany image URLs. Multiple job application URLs were found on the hrmdirect.com subdomain, all confirming the same ATS system."
liveramp.com,Workday,high,https://liveramp.wd5.myworkdayjobs.com/LiveRampCareers,LiveRamp clearly uses Workday as their ATS system. This is evident from their official careers page which redirects to 'liveramp.wd5.myworkdayjobs.com/LiveRampCareers' - the 'myworkdayjobs.com' domain is Workday's standard job application portal format. The URL pattern 'wd5' indicates they are using Workday's hosted solution.
asofttek.com,Jobsoid,high,https://asofttek.jobsoid.com/,"ASOFTTEK uses Jobsoid as their ATS system. This is clearly indicated by their careers page being hosted at asofttek.jobsoid.com, which follows Jobsoid's standard subdomain structure for client implementations."
metasysinc.com,SmartRecruiters,high,https://careers.smartrecruiters.com/MetasysTechnologiesInc1,"Found SmartRecruiters careers page with high confidence detection. Also discovered JobDiva portal link on main candidates page, suggesting they may use multiple ATS systems for different purposes."
fabletics.com,Workday,high,https://justfab.wd1.myworkdayjobs.com/fabletics,Fabletics uses Workday as their ATS. This was clearly identified from their official careers page URL pattern 'myworkdayjobs.com' which is Workday's standard subdomain for job portals. The careers page is hosted at justfab.wd1.myworkdayjobs.com/fabletics.
thundermisthealth.org,Dayforce,high,https://usr55.dayforcehcm.com/CandidatePortal/en-US/THUNDERMIST,Found direct link to Dayforce HCM candidate portal from official careers page. URL structure clearly indicates Dayforce (dayforcehcm.com) as the ATS system.
fcbnorthamerica.com,SelectMinds,high,https://fcb.referrals.selectminds.com/,"FCB North America uses SelectMinds as their ATS system. This is clearly indicated by their job board URL fcb.referrals.selectminds.com, which is the standard URL structure for SelectMinds platforms. The search results show multiple pages under this domain including job listings, referral pages, and career opportunities across different FCB offices. SelectMinds is a specialized talent engagement platform that focuses on employee referrals and candidate relationship management."
invisible.co,Greenhouse,high,https://job-boards.greenhouse.io/invisibletech,"Clear evidence of Greenhouse usage found through multiple indicators: (1) Direct job board URL 'job-boards.greenhouse.io/invisibletech' in search results, (2) Greenhouse API endpoint 'boards-api.greenhouse.io/v1/boards/invisibletech/departments' found in careers page JavaScript code, (3) Standard Greenhouse integration pattern confirmed on official careers page."
trutalentinc.com,UNKNOWN,low,https://trutalentinc.com/,"TruTalent Inc is a staffing and recruitment agency that helps other companies find candidates. Despite extensive searching across multiple platforms (LinkedIn, Indeed, Glassdoor, job boards), no specific job application pages or current job postings were found that would reveal their ATS system. The company appears to primarily serve as a staffing agency rather than having extensive direct hiring processes. Their website and online presence focus on their recruitment services for clients rather than their own job openings."
investpsp.com,Workday,high,https://investpsp.wd3.myworkdayjobs.com/psp_careers,"Clear Workday ATS identification from URL pattern - job applications are hosted on myworkdayjobs.com subdomain, specifically investpsp.wd3.myworkdayjobs.com/psp_careers"
practicebetter.io,Greenhouse,high,https://job-boards.greenhouse.io/practicebetter,"Practice Better uses Greenhouse as their ATS. The company's job board is hosted at job-boards.greenhouse.io/practicebetter with multiple active job postings including engineering, marketing, and G&A roles. The URL structure clearly indicates Greenhouse integration."
internationalrecruit.net,UNKNOWN,low,https://www.internationalrecruit.net/,Unable to locate any job application pages or career opportunities on internationalrecruit.net. The website appears to be an IRC service requiring JavaScript and does not have accessible hiring information or detectable ATS systems. Multiple search attempts yielded no job application URLs or ATS indicators.
paycorp.co.za,CI.HR,high,https://paycorp.ci.hr/applicant/index.php,"Clear ATS detection from application URL pattern. The careers page at paycorp.co.za/careers-and-vacancies/ directs applicants to paycorp.ci.hr/applicant/index.php, which clearly indicates the use of CI.HR as their ATS system. The .ci.hr domain is a distinctive pattern for this ATS provider."
logisofttechinc.com,SmartRecruiters,high,https://careers.smartrecruiters.com/LogisoftTechnologiesInc2,Clear evidence found through web search showing their official careers page is hosted on SmartRecruiters platform at careers.smartrecruiters.com/LogisoftTechnologiesInc2. The URL pattern definitively indicates SmartRecruiters as their ATS system.
neofinancial.com,Rippling,high,https://ats.rippling.com/neo-financial/jobs,"Neo Financial uses Rippling as their ATS system. Their careers page at neofinancial.com/company/careers has a ""View Open Positions"" button that links directly to ats.rippling.com/neo-financial/jobs, and the ATS detection tool confirmed this with high confidence."
antora.com,Greenhouse,high,https://job-boards.greenhouse.io/antora,"Antora Energy uses Greenhouse as their ATS. This was clearly identified from their job board URL structure (job-boards.greenhouse.io/antora) found in search results. The company has multiple active job postings including R&D positions, engineering roles, and project management positions."
sophiaengineering.com,UNKNOWN,medium,https://www.sophiaengineering.com/en/situations-vacant/,"Sophia Engineering appears to handle recruitment internally through their website forms rather than using an external ATS. They have a 'Drop your resume' form on their main site and a contact form with recruitment options, but no evidence of integration with external ATS platforms like Workday, Greenhouse, or others."
stratasfoods.com,SmartRecruiters,high,https://careers.smartrecruiters.com/StratasFoods,"Found clear evidence that Stratas Foods uses SmartRecruiters as their ATS. The company's career portal is hosted at careers.smartrecruiters.com/StratasFoods, which is the standard URL pattern for SmartRecruiters-powered career sites. The page shows multiple active job postings across various locations with the SmartRecruiters interface and functionality."
leadingedgepersonnel.com,Avionte,high,https://hire.myavionte.com/sonar/v2/careers/integrations/standalone/general?bId=svgReSzltYo&jbId=k0up2Zdu5C4&rpid=general,"LeadingEdge Personnel uses Avionte ATS for their job applications. Both job application links on their website (hire.myavionte.com and mycompas.net/lep) redirect to Avionte's career platform, confirmed by script tags and iframe references to hire.myavionte.com."
ppgquality.com,Jobs.net,high,"https://ppgquality.jobs.net/en-US/search?facetcountry=us&facetcitystate=smyrna,tn","Clear indication from URL structure showing ppgquality.jobs.net domain, which indicates they use Jobs.net as their ATS platform. Jobs.net is a well-known applicant tracking system and job board provider."
interac.ca,Workday,high,https://interac.wd3.myworkdayjobs.com/Interac,Interac clearly uses Workday as their ATS system. The official careers portal URL 'interac.wd3.myworkdayjobs.com/Interac' follows the standard Workday URL format with the 'myworkdayjobs.com' domain. This was found directly in search results for their careers page.
ajcpt.com,Paylocity,high,https://recruiting.paylocity.com/recruiting/jobs/Apply/3284909/Adventurous-Journeys-LLC/Senior-Vice-President-Accounting,"Found job applications on LinkedIn that redirect to recruiting.paylocity.com. The ATS detection tool confirmed Paylocity with high confidence based on domain, scripts, CSS classes, and 'Powered by Paylocity' branding elements."
karmaautomotive.com,EnterTime Online,high,https://secure3.entertimeonline.com/ta/6119018.careers?CareersSearch,Found the official careers link on karmaautomotive.com's contact page which leads to an EnterTime Online ATS portal. The URL structure with 'secure3.entertimeonline.com' and '/ta/' path clearly indicates EnterTime Online system usage.
teamone-usa.com,iCIMS,high,https://careers.publicisgroupe.com/usmsteamone/jobs,"TeamOne-USA.com uses iCIMS as their ATS system. The careers portal is hosted on Publicis Groupe's career platform at careers.publicisgroupe.com/usmsteamone/jobs, which clearly shows iCIMS implementation with Jibe integration for candidate experience. Evidence includes iCIMS references in privacy statements, system configurations, and JavaScript objects indicating the platform."
brookfieldrenewableus.com,Ultipro,high,https://recruiting.ultipro.com/BRO5000/JobBoard/e1435ed8-dbc2-47e9-92c0-0753720e6d4a/?q=&o=postedDateDesc,"Found direct link to UltiPro recruiting platform from company's official careers page. URL pattern clearly indicates recruiting.ultipro.com domain, confirmed by HTML pattern detection with high confidence."
mattresswarehouse.com,ADP WorkforceNow,high,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=dade94bd-3c88-42fd-b9d2-b2d6a4a7b8bf&ccId=19000101_000001&lang=en_US,Found clear ADP WorkforceNow URL on their official careers page. The domain workforcenow.adp.com is a definitive indicator of ADP's recruitment platform.
smiledigitalhealth.com,Lever,high,https://jobs.lever.co/smiledigitalhealth,Clear identification of Lever ATS through the standard URL pattern 'jobs.lever.co/smiledigitalhealth' found in search results. This is Lever's characteristic subdomain structure for client job boards.
hitachi-solutions.com,SmartRecruiters,high,https://careers.smartrecruiters.com/HitachiSolutions,Hitachi Solutions uses SmartRecruiters as their ATS. This was clearly identified from their careers page at global.hitachi-solutions.com/careers/ which directs candidates to careers.smartrecruiters.com/HitachiSolutions for job applications. The SmartRecruiters URL pattern is a definitive indicator of this ATS system.
tractian.com,UNKNOWN,medium,https://careers.tractian.com/jobs/bedfe81a-3f50-47c4-8282-323d286e1e5e,"Tractian uses a custom-built careers platform hosted at careers.tractian.com built with Next.js framework. No clear indicators of popular ATS systems like Greenhouse, Workday, or Lever were found in the job posting URLs, page source, or application processes. The job URLs follow a pattern with unique identifiers (e.g., /jobs/bedfe81a-3f50-47c4-8282-323d286e1e5e) suggesting an in-house recruitment system rather than a third-party ATS."
porternovelli.com,Greenhouse,high,https://job-boards.greenhouse.io/porternovelli,"Porter Novelli uses Greenhouse as their ATS system. This was confirmed by finding their official job board at job-boards.greenhouse.io/porternovelli, which is hosted on Greenhouse's platform. Multiple specific job posting URLs follow the Greenhouse URL pattern, providing high confidence in this determination."
dconinc.com,UNKNOWN,high,https://dconinc.com/job-oppurtunities.html,"After thorough investigation of dconinc.com (Damian Consulting, Inc.), I found that they do not use a traditional ATS system. Instead, they use a direct email-based application process where candidates are instructed to send resumes with job IDs to jobs@dconinc.com or call 6159754130. Their careers pages at dconinc.com/careers.html and dconinc.com/job-oppurtunities.html contain no online application forms, ATS portals, or third-party hiring platforms. This is a traditional, manual hiring process without automated applicant tracking technology."
scorpiontx.com,Greenhouse,high,https://job-boards.greenhouse.io/scorpiontherapeutics,"Scorpion Therapeutics uses Greenhouse as their ATS system. This was confirmed by finding their official job board hosted at job-boards.greenhouse.io/scorpiontherapeutics, with multiple active job postings following the standard Greenhouse URL pattern (boards.greenhouse.io/scorpiontherapeutics/jobs/[job-id]). The ATS detection tool confirmed this with high confidence through HTML pattern matching."
realtyincome.com,Jobvite,high,https://jobs.jobvite.com/realtyincome,"Clear URL structure shows Realty Income uses Jobvite ATS. Their official careers portal is hosted at jobs.jobvite.com/realtyincome, and individual job postings follow the pattern jobs.jobvite.com/realtyincome/job/[job-id]. This is a definitive indicator of Jobvite as their applicant tracking system."
bolay.com,SuccessFactors,high,https://bolay.companycareersite.com/,"Detected SuccessFactors ATS through their dedicated career site at bolay.companycareersite.com. The site uses ASP.NET WebForms with characteristic SuccessFactors patterns including __VIEWSTATE and __EVENTVALIDATION fields, Sys.WebForms.PageRequestManager JavaScript, and Google Analytics tracking referencing myrecruitingcenter.com domain which is associated with SuccessFactors."
oneworkplace.com,iCIMS,high,https://careers-oneworkplace.icims.com/jobs/search,Clear identification of iCIMS ATS system based on the career portal URL structure 'careers-oneworkplace.icims.com'. This subdomain pattern is the standard implementation for iCIMS-powered career sites.
enfusion.com,Greenhouse,high,https://boards.greenhouse.io/enfusioncampuscareers/jobs/4655001003,Found Greenhouse job application URL through web search. The URL pattern 'boards.greenhouse.io/enfusioncampuscareers' clearly indicates Greenhouse ATS usage. Detection tool confirmed with high confidence through HTML pattern match.
ndustrial.io,Workable,high,https://apply.workable.com/ndustrialio/,"Found direct career page at ndustrial.io/were-hiring/ which links to apply.workable.com/ndustrialio/. The ATS detection tool confirmed Workable with high confidence based on domain, scripts, styles, and 'Powered by Workable' footer."
livingclassrooms.org,GetHired,high,https://livingclassroomsfoundation.easyapply.co/,"Living Classrooms Foundation uses GetHired.com as their ATS. While the URL contains 'easyapply.co', the actual page analysis reveals it's powered by GetHired.com as indicated in the footer and code. The main website at livingclassrooms.org officially links to this job portal for employment applications."
loxooncology.com,Workday,high,https://careers.lilly.com/us/en/job/R-53104/Regional-Oncology-Consultant,Loxo Oncology was acquired by Eli Lilly and now uses Lilly's careers platform. Job applications redirect to careers.lilly.com which uses Workday ATS. Confirmed through analysis of multiple job postings with consistent Workday detection.
brickredsys.com,Jobsoid,high,https://brickredsys.jobsoid.com/,"BrickRed Systems uses Jobsoid as their ATS system. This is confirmed by their career portal URL structure (brickredsys.jobsoid.com) and explicit branding on their careers page stating ""We hire with Jobsoid""."
kobie.com,Lever,high,https://jobs.lever.co/kobie,"Found definitive evidence that Kobie Marketing uses Lever as their ATS. Their official careers page at kobie.com/jobs/ contains JavaScript code referencing Lever (window.leverJobsOptions), and their job postings are hosted on jobs.lever.co/kobie with active job listings like Sr. Cloud Engineer positions."
arrowstrategies.com,UNKNOWN,medium,https://www.arrowstrategies.com/career-seekers,"Arrow Strategies is a staffing/recruitment agency that doesn't appear to use a traditional ATS for their own hiring. They operate through career fairs, direct recruiter contact, and don't publish job postings online. Their website lacks standard job application forms or ATS integration typical of other companies."
mcgough.com,BirdDogHR,high,https://jobs.ourcareerpages.com/job/2447710?source=ccp&key=02b87077924b0ad34c5a9085c0c1b7b6,"McGough Construction uses BirdDogHR as their ATS platform. Found through their careers page at mcgough.com/careers/open-positions/, which lists 68 job openings that all redirect to jobs.ourcareerpages.com URLs. Analysis confirmed BirdDogHR through script tags loading from secure.birddoghr.com and email functions using arcoro.com (BirdDogHR's parent company)."
pontchpartners.com,ApplicantPro,high,https://www.applicantpro.com/openings/pontchpartners/jobs,The company clearly uses ApplicantPro as their ATS system. This was evident from the job application URL structure (applicantpro.com domain) found in the search results. The URL https://www.applicantpro.com/openings/pontchpartners/jobs directly indicates ApplicantPro is handling their job applications and recruitment process.
hal20.eu,UNKNOWN,low,https://www.hal20.eu/,"HAL20 is a SAP recruitment agency that offers contractor recruitment services. Despite extensive searching, no job application pages, careers section, or internal hiring processes were found. The company appears to operate primarily as a service provider connecting SAP professionals with client companies rather than actively hiring for internal positions. No evidence of any ATS system usage was detected for their own hiring practices."
eastridge.com,Wisitech,high,https://jobs.eastridge.com/,"Eastridge uses Wisitech as their ATS. The detection found clear evidence in their job portal at jobs.eastridge.com, including Wisitech-specific CSS files (/css/wisitech.css), custom scripts, and UI patterns that match Wisitech's known ATS platform implementation."
atcc.org,iCIMS,high,https://careers-atcc.icims.com/jobs/3929/field-application-specialist/job,ATCC uses iCIMS as their ATS system. This was clearly identified from the career portal URL structure (careers-atcc.icims.com) and confirmed through HTML pattern analysis. The detection tool found definitive evidence with high confidence.
riverside.fm,Comeet,high,https://careers.riverside.fm/,"Riverside.fm uses Comeet as their ATS system. This is clearly evident from multiple indicators: 1) Job search results show URLs with comeet.com domain (e.g., www.comeet.com/jobs/riverside-fm/66.009), 2) Their careers page JavaScript code initializes Comeet with token ""66926766692CDF00669CD22CDF133B"" and company-uid ""66.009"", and 3) The company name is explicitly set as ""riverside.fm"" in the Comeet configuration. The careers page shows 100+ open positions managed through this system."
altium.com,Greenhouse,high,https://job-boards.greenhouse.io/altium,"Altium clearly uses Greenhouse as their ATS. The URL pattern ""job-boards.greenhouse.io/altium"" definitively identifies Greenhouse, and the job board is active with 58+ current job postings. While their main careers page initially showed UltiPro links, these returned 404 errors, indicating they've migrated to Greenhouse as their primary ATS."
soci.ai,Greenhouse,high,https://job-boards.greenhouse.io/soci/jobs/5018840004,"Found SOCi job postings on Built In that link directly to Greenhouse application pages. The URL pattern 'job-boards.greenhouse.io/soci/' clearly indicates Greenhouse ATS usage, confirmed by HTML pattern analysis."
wonder.com,Workday,high,https://wonder.wd1.myworkdayjobs.com/WG,"Wonder uses Workday as their primary ATS system. This was confirmed by the clear URL pattern 'wonder.wd1.myworkdayjobs.com/WG' which is a standard Workday job portal format, and verified with high confidence through ATS detection analysis."
suki.ai,Greenhouse,high,https://job-boards.greenhouse.io/suki,"Suki.ai clearly uses Greenhouse as their ATS. Their open positions page at suki.ai/open-positions/ redirects job applications to job-boards.greenhouse.io/suki, which is the definitive Greenhouse URL pattern. Multiple job postings are hosted on the Greenhouse platform."
kingabdullahfoundation.org,UNKNOWN,low,https://www.linkedin.com/company/kingabdullahfoundation,Unable to locate specific job application pages or career portals for the King Abdullah Foundation. The organization has a LinkedIn presence but no visible job postings or application links. Their main website was inaccessible during analysis. No clear ATS integration patterns were found through multiple search attempts.
petfolk.com,Greenhouse,high,https://job-boards.greenhouse.io/petfolk,"Petfolk uses Greenhouse as their primary ATS system. The company's main careers page directs applicants to boards.greenhouse.io/petfolk, which displays 113 active job openings across veterinary, operations, and corporate roles. While a Workable portal was also found in search results, Greenhouse appears to be their main recruitment platform based on the official careers page integration."
phmg.com,Greenhouse,high,https://careers.phmg.com/open-positions/8039517002,"PHMG uses Greenhouse as their ATS system. This was confirmed through multiple sources: 1) The ATS detection tool identified Greenhouse parameters (gh_jid) in their job posting URLs, 2) Their job descriptions explicitly mention ""Greenhouse, which is our ATS"" and responsibilities include ""Keeping our ATS system Greenhouse up to date"", 3) Their careers site at careers.phmg.com shows the typical Greenhouse job application structure and form fields."
abnormalsecurity.com,Greenhouse,high,https://careers.abnormal.ai/jobs/6268939003?gh_jid=6268939003,"Detected Greenhouse ATS with high confidence from multiple job posting URLs. All job URLs contain 'gh_jid' parameter which is characteristic of Greenhouse, and HTML pattern analysis confirmed Greenhouse usage on accessible job pages."
plymouthhousing.org,ADP WorkforceNow,high,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=44894d20-5b87-4959-a989-f29a3a5a9e31&ccId=19000101_000001&lang=en_US,Found direct job application link on Plymouth Housing's careers page that clearly uses ADP WorkforceNow (workforcenow.adp.com domain). The URL structure and domain definitively identify ADP as their ATS provider.
obsidiantx.com,Greenhouse,high,https://boards.greenhouse.io/embed/job_board?for=obsidiantherapeutics,Found direct evidence of Greenhouse ATS usage through the job board URL structure. The URL 'https://boards.greenhouse.io/embed/job_board?for=obsidiantherapeutics' clearly indicates Obsidian Therapeutics uses Greenhouse for their job applications.
fashionphile.com,Jobvite,high,https://jobs.jobvite.com/fashionphilecareers,"Fashionphile uses Jobvite as their ATS system. This is clearly evidenced by their official careers page being hosted at jobs.jobvite.com/fashionphilecareers. The page contains Jobvite branding, powered by Jobvite links, and Jobvite-specific CSS classes and JavaScript configurations. This is a definitive identification with high confidence."
noblesoft-solutions.com,SmartRecruiters,high,https://careers.smartrecruiters.com/NoblesoftSolutions1,Found active SmartRecruiters career portal with 10 job listings. The URL pattern careers.smartrecruiters.com/NoblesoftSolutions1 clearly indicates SmartRecruiters ATS usage. Confirmed as functional application portal.
natek.eu,UNKNOWN,high,https://profile.natek.eu/login.php?task=login&vacancy=5809,"NATEK uses a custom-built application system hosted at profile.natek.eu rather than a standard ATS platform. The application process involves their ""NATEK MyProfile"" system with custom login/registration pages. No indicators of common ATS platforms like Workday, Greenhouse, or Lever were found."
tekvividinc.com,UNKNOWN,medium,https://www.tekvividinc.com/career/,"TekVivid is a staffing/recruitment company that posts jobs primarily on LinkedIn and external job boards rather than using their own ATS portal. Their careers page lacks direct application functionality. ATS detection on LinkedIn job postings yielded inconsistent results, suggesting they may not use a centralized ATS system for their own hiring."
tekmetric.com,Greenhouse,high,https://boards.greenhouse.io/tekmetric,Found multiple job application URLs following the pattern boards.greenhouse.io/tekmetric/* which clearly indicates Greenhouse ATS usage. The company's job board is hosted directly on Greenhouse's platform.
bgsf.com,Caisson,high,https://jobs.bgsf.com/JobBoard/JobDetails/488383,BGSF uses Caisson ATS for their job applications. Detection found specific Caisson indicators including 'caissonJobId' field names and form structures typical of Caisson ATS. The job portal at jobs.bgsf.com shows clear Caisson patterns in JavaScript functions and application flow.
jgwentworth.com,iCIMS,high,https://careers.jgwentworth.com/careers-home/jobs/1618?lang=en-us,"J.G. Wentworth uses iCIMS as their ATS system. This was detected with high confidence from multiple job posting URLs on their careers site (careers.jgwentworth.com) through HTML pattern matching. The detection was consistent across different job postings, confirming the reliability of this finding."
fullvisibility.com,Zoho Recruit,high,https://fullvisibility.zohorecruit.com/jobs/Careers,Clear evidence found through domain URL pattern (fullvisibility.zohorecruit.com) and confirmation in their apply page that mentions completing forms on their Zoho Recruit portal. The company uses Zoho Recruit as their primary ATS for managing job applications.
castandcrew.com,Workday,high,https://castandcrew.wd5.myworkdayjobs.com/CastandCrew,Clear Workday ATS identification from URL structure - castandcrew.wd5.myworkdayjobs.com follows the standard Workday ATS URL pattern. This was found in the search results for Cast & Crew careers.
evotek.com,Workable,high,https://apply.workable.com/evotek-1/,"EVOTEK clearly uses Workable as their ATS system. This is evidenced by their official job application portal at apply.workable.com/evotek-1/, which appeared in multiple search results. Their main careers page also contains embedded job listing functionality that likely integrates with Workable."
earnin.com,Greenhouse,high,https://job-boards.greenhouse.io/earnin/jobs/6394533,Clear evidence from both search results and official careers page showing all job applications go through job-boards.greenhouse.io URLs. EarnIn has 55+ open roles all processed through Greenhouse ATS.
gfme.co,UNKNOWN,high,https://gfme.co,"gfme.co is a URL shortening service used by GoFundMe for their fundraising campaigns, not a company that hires employees. Therefore, no ATS system exists for this domain."
krcmachinetoolsolutions.com,Paylocity,high,https://recruiting.paylocity.com/recruiting/jobs/All/a3e462de-6391-4037-bb55-0c5a1274bc9c/Kentucky-Rebuild-Corp,"Found direct link on careers page to recruiting.paylocity.com, clearly indicating Paylocity as their ATS system. The URL structure definitively identifies Paylocity as the application tracking system."
timmons.com,SmartRecruiters,high,https://careers.smartrecruiters.com/timmonsgroup1,"Clear evidence from official careers portal hosted on SmartRecruiters platform. The URL pattern careers.smartrecruiters.com/timmonsgroup1 definitively identifies SmartRecruiters as their ATS, confirmed by active job postings and application processes on the platform."
elite.com,Greenhouse,high,https://boards.greenhouse.io/elitetechnology,"Elite.com (Elite Technology) uses Greenhouse as their ATS. The company's main website at elite.com has a careers link in the footer that points directly to 'https://boards.greenhouse.io/elitetechnology', which is the standard URL format for Greenhouse job boards. Elite is a technology company that provides financial and practice management software solutions for law firms."
couchbase.com,Greenhouse,high,https://boards.greenhouse.io/embed/job_board?for=couchbaseinc,Found clear evidence of Greenhouse ATS usage through direct URL pattern (boards.greenhouse.io) in search results and verified active job board with multiple current postings across various departments and locations.
relayfi.com,Ashby,high,https://jobs.ashbyhq.com/relayfi,Clear identification through URL pattern jobs.ashbyhq.com/relayfi and confirmed by functional job portal with active postings. Main careers page directly links to Ashby platform.
cap-rx.com,Greenhouse,high,https://job-boards.greenhouse.io/capitalrx,"The company's official careers page at cap-rx.com/about/careers directly links to their Greenhouse-hosted job board at job-boards.greenhouse.io/capitalrx. All ""Apply Now"" and ""Explore Open Roles"" buttons redirect to this Greenhouse URL, making it clear they use Greenhouse as their ATS system."
hn-services.com,UNKNOWN,high,https://www.hn-services.com/en/we-recruit/young-graduate-engineer/,"HN Services uses a custom in-house application system. All job postings examined (young graduate engineer, production engineer, operations technician) feature direct application forms embedded on their website pages with CV upload functionality and data consent checkboxes. No external ATS provider URLs or integrations were detected. Applications are processed through their own website infrastructure rather than third-party ATS platforms like Greenhouse, Workday, or BambooHR."
wgbh.org,Workday,high,https://publicmedia.wd1.myworkdayjobs.com/WGBH_Careers,WGBH/GBH uses Workday as their ATS system. This is clearly evident from their official careers portal URL 'publicmedia.wd1.myworkdayjobs.com/WGBH_Careers' which follows the standard Workday URL pattern for job application portals.
tocgrp.com,Jobvite,high,https://jobs.jobvite.com/tocgrp,"Clear evidence of Jobvite ATS from multiple job posting URLs (jobs.jobvite.com/tocgrp). Company also uses Zoho Recruit for some positions, but Jobvite appears to be the primary ATS system based on search results."
personalis.com,Greenhouse,high,https://boards.greenhouse.io/personalisinc,"Personalis uses Greenhouse as their primary ATS. The official careers page at personalis.com/careers redirects to boards.greenhouse.io/personalisinc via an ""Explore Careers"" button. While they also have a SmartRecruiters presence, Greenhouse appears to be the main application portal based on the official website redirect."
frenchparkcarecenter.com,myStaffingPro,high,https://www2.appone.com/Search/Search.aspx?ServerVar=sunmarmanagementservices.appone.com,French Park Care Center uses myStaffingPro (accessed via AppOne) for their job applications. The careers page at frenchparkcarecenter.com/careers/ directs applicants to the myStaffingPro platform. The ATS was identified with high confidence based on explicit meta descriptions and URL patterns indicating myStaffingPro/AppOne integration.
intellyk.com,SmartRecruiters,high,https://careers.smartrecruiters.com/IntellykINC,"Intellyk uses SmartRecruiters as their primary ATS system. Found dedicated careers portal at careers.smartrecruiters.com/IntellykINC with high confidence detection. While they also have direct application forms on their website, the SmartRecruiters platform appears to be their main recruitment system."
efinancialcareers.com,Greenhouse,high,https://dhigroupinc.com/careers/default.aspx,"eFinancialCareers is owned by DHI Group Inc., and their careers page clearly shows they use Greenhouse as their ATS with job applications directed to boards.greenhouse.io/dhigroupinc. Since eFinancialCareers is part of DHI Group's portfolio, they use the same hiring infrastructure."
reed.co.uk,Workday,high,https://reed.wd3.myworkdayjobs.com/en-US/reed_specialist_recruitment_careers/job/Work-for-Reed_JR10000072-1,"Clear evidence from URL pattern showing reed.wd3.myworkdayjobs.com domain structure, which is distinctive of Workday ATS. The subdomain 'wd3' and domain 'myworkdayjobs.com' are standard Workday URL patterns."
virconsultants.com,UNKNOWN,low,https://virconsultants.com/careers,"VIR Consultant uses a custom-built application form on their careers page without integration to any recognizable ATS platform. The form lacks clear indicators of common ATS systems like Workday, Greenhouse, or Lever. They appear to handle job applications through their own internal system."
arabjobs.com,UNKNOWN,low,https://www.arabjobs.com/en/about-us,"ArabJobs.com operates primarily as a job board platform rather than a traditional company with extensive internal hiring. No specific job application pages or career section for ArabJobs.com positions were found. The company provides contact information (phone: +202 2273 9173, email: support@arabjobs.com) for inquiries, suggesting they handle hiring through direct contact rather than an automated ATS system. As a job board platform, they facilitate recruitment for other companies but don't appear to use a public-facing ATS for their own limited internal hiring needs."
manulift.ca,UNKNOWN,low,https://www.manulift.ca/en/manulift-jobs/,"Unable to access Manulift's job application pages due to 403 access restrictions. While the company has active job postings and an online application system, the specific ATS could not be determined from available information."
ing.dev,TalentLyft,high,https://careers.ingsoftware.com/jobs/project-manager-JeP,"ing.dev (which redirects careers to ingsoftware.com) uses TalentLyft as their ATS. The job application pages contain multiple TalentLyft references including meta tags, JavaScript variables, and cookie consent links pointing to talentlyft.com domain."
artelogic.net,UNKNOWN,high,https://artelogic.net/career/,"Artelogic.net (now operating as Unicrew) uses a custom-built career application system rather than a traditional ATS. Their recruitment process involves candidates sending CVs directly to career@unicrew.com. The career page is built on WordPress using Contact Form 7 plugin for contact submissions. No indicators of common ATS platforms (Workday, Greenhouse, Lever, Taleo, iCIMS, etc.) were found in the page source, scripts, or form actions. The company appears to handle recruitment through direct email contact rather than an automated tracking system."
